ID,FechaReporte,TipoIncidente,Gravedad,AreaRecreativaID
IS_447029,2023-07-12,Vandalismo,Alta,18447
IS_62939,2023/01/06,Comportamiento inadecuado,Alta,5218558
IS_791917,2023/04/24,Daño estructural,Baja,16816
IS_183118,2023-04-03,Comportamiento inadecuado,Baja,18433
IS_145535,2023/09/18,Robo,Alta,18451
IS_717270,2023-01-09,Comportamiento inadecuado,Media_,17257
IS_133988,2023-10-21,Robo,Media,17017
IS_905050,2023-02-08,Robo,Media,3566373
IS_751014,2024-04-28,Comportamiento inadecuado,Media,17579
IS_610925,2023-05-08,Vandalismo,Alta,52152
IS_763491,2023/09/23,Robo,Media,7838817
IS_50008,2024-07-17,Comportamiento inadecuado,Baja,18339
IS_576601,2023-01-17,Comportamiento inadecuado,Baja,7248141
IS_903290,2023-06-08,Daño estructural,Media,17665
IS_186538,2023/12/09,Robo,Media,9261936
IS_399346,2024/01/12,Vandalismo,Alta,3962084
IS_142899,2024/01/24,Comportamiento inadecuado,Alta,5241178
IS_97019,2024/06/13,Daño estructural,Baja,16708
IS_942117,2023-05-05,,Media,17902
IS_952588,2023-05-10,Comportamiento inadecuado,Baja~,16849
IS_322730,2023/07/03,Daño estructural,Media,18102
IS_965730,2023-09-20,Robo,Media,17958
IS_409726,2023/11/17,Vandalismo,Baja,7591499
IS_306938,2024/06/23,Robo,Media~,4984713
IS_486119,2023/02/01,Vandalismo,Alta,17420
IS_342926,2023/09/01,Comportamiento inadecuado,Alta,17215
IS_786398,2022/10/28,Vandalismo,Media,17983
IS_946956,2023-06-19,Vandalismo,Media,5654012
IS_38773,2024/08/12,Robo,Media,17733
IS_105768,2023/02/22,Robo,Media,16763
IS_439485,2023/12/29,,Media,3573054
IS_976864,2023/03/28,Comportamiento inadecuado,Media,18010
IS_450294,2023-07-11,Comportamiento inadecuado,Media,16873
IS_363191,2024/07/27,Daño estructural,Media,17404
IS_328353,2023-11-03,Vandalismo,Media,17324
IS_899561,2023-03-04,Comportamiento inadecuado,Alta,17348
IS_753541,2023-11-02,Comportamiento inadecuado,Media,17437
IS_847664,2024/09/04,Comportamiento inadecuado,Baja,18095
IS_756501,2023/09/26,Comportamiento inadecuado,Baja_,7841427
IS_317967,2023/02/13,Daño estructural,Baja,3962563
IS_425138,2024-04-01,Vandalismo,Baja~,52169
IS_787072,2022-12-08,Comportamiento inadecuado,Baja,16882
IS_338128,2024/07/25,Comportamiento inadecuado,Baja,8799604
IS_395041,2024/03/21,Daño estructural,Baja*,7591499
IS_424427,2024-08-24,Daño estructural,Alta,7239555
IS_974465,2023-05-02,Comportamiento inadecuado,Alta,17709
IS_700325,2023/03/31,Daño estructural,Media,16727
IS_9155,2024-01-12,Comportamiento inadecuado,Alta,17336
IS_937188,2024-08-17,Robo,Baja,17167
IS_964812,2023/10/03,Daño estructural,Baja,7126154
IS_216015,2023/06/28,Comportamiento inadecuado,Media,17545
IS_149152,2023/08/24,Vandalismo,Alta,18016
IS_2379,2024-07-28,Robo,Baja,18391
IS_590126,2024-03-31,Vandalismo,Media,7245849
IS_945939,2024-01-09,Vandalismo,Media,3567539
IS_661170,2022-12-29,Robo,Media,5213832
IS_739482,2023-09-04,Daño estructural,Media,5195568
IS_535570,2023-09-15,Daño estructural,Media,7882665
IS_755538,2023/09/30,Vandalismo,Alta,7127772
IS_191443,2023/12/27,Daño estructural,Alta,5241177
IS_925485,2022-10-27,Comportamiento inadecuado,Baja,18170
IS_656120,2023-02-01,Comportamiento inadecuado,Alta*,9046724
IS_952971,2024/01/26,,Baja,17095
IS_978744,2024/04/10,Vandalismo,Alta,17291
IS_507215,2023-05-16,Vandalismo,Alta,7182696
IS_511416,2022-11-10,Robo,Baja,8786012
IS_623806,2023/05/22,Vandalismo,Alta,18315
IS_287833,2023/05/17,Comportamiento inadecuado,Media,461342
IS_374336,2022-10-10,Daño estructural,Media,9294001
IS_451259,2023/08/15,Daño estructural,Alta,18032
IS_233370,2023-05-13,Robo,Media~,9292077
IS_592446,2024-07-07,Comportamiento inadecuado,Baja,9160067
IS_195304,2023-08-24,Daño estructural,Baja,18528
IS_971309,2023-01-25,Comportamiento inadecuado,Baja,17647
IS_95113,2022-11-08,Daño estructural,Alta,17338
IS_704959,2022/12/23,Comportamiento inadecuado,Media,18599
IS_785967,2024-06-05,Comportamiento inadecuado,Alta,16812
IS_393640,2023/12/20,Robo,Alta*,17429
IS_56177,2024/06/20,Comportamiento inadecuado,Alta,7130041
IS_486441,2024-01-05,Robo,Alta,7903107
IS_14453,2023/10/11,Vandalismo,Alta,17765
IS_978143,2023/02/24,Comportamiento inadecuado,Baja,17887
IS_271699,2023-11-24,Daño estructural,Baja,7126494
IS_253591,2023-12-19,Robo,Baja,17225
IS_220742,2023-02-20,Robo,Baja,17083
IS_677203,2024-03-08,Vandalismo,Media,18029
IS_658984,2024-01-24,Daño estructural,Baja,16657
IS_293357,2022-11-19,Robo,Baja,17669
IS_4216,2023-07-07,Robo,Media,18505
IS_745060,2024/08/23,Daño estructural,Baja*,17404
IS_396297,2023/05/30,Daño estructural,Baja,17731
IS_233579,2024-05-22,Daño estructural,Alta,17277
IS_315241,2024-05-28,,Media,17461
IS_36685,2023-11-28,Robo,Alta,18349
IS_468552,2023/07/17,Robo,Alta,16881
IS_593780,2024-10-08,Daño estructural,Media,3960567
IS_683221,2023-02-13,Robo,Baja,16913
IS_650684,2023-03-24,Comportamiento inadecuado,Media_,7126585
IS_65707,2023-06-15,Vandalismo,Alta,18508
IS_482329,2023-07-07,Daño estructural,Alta,17765
IS_839677,2023/04/29,Robo,Media,16675
IS_945227,2023/01/18,Robo,Media,17068
IS_567213,2023/12/20,Comportamiento inadecuado,Media~,18287
IS_130611,2023/05/06,Comportamiento inadecuado,Baja,17908
IS_881602,2023/08/24,Daño estructural,Baja,17611
IS_903320,2023-03-31,Comportamiento inadecuado,Alta,7239555
IS_717982,2024-06-20,Daño estructural,Baja,18430
IS_371238,2023-02-08,Robo,Baja_,17247
IS_111345,2023-05-25,Daño estructural,Baja,17064
IS_574704,2022-10-12,Comportamiento inadecuado,Alta,17124
IS_779677,2023-11-29,Daño estructural,Media,17564
IS_150948,2024/02/09,Daño estructural,Baja,17702
IS_441481,2023/08/27,Vandalismo,Alta,52154
IS_53551,2023-06-30,Comportamiento inadecuado,Baja,18382
IS_753179,2024/04/07,Vandalismo,Alta,17339
IS_18126,2024/04/17,Comportamiento inadecuado,Alta,17616
IS_858625,2024/02/02,Comportamiento inadecuado,Alta,18417
IS_389732,2024-09-10,Robo,Baja,17630
IS_931997,2023-05-24,Comportamiento inadecuado,Baja,9259976
IS_178311,2023/10/27,Daño estructural,Media,52179
IS_571264,2024-10-08,,Media,7126154
IS_515201,2024/09/02,,Alta,18150
IS_204137,2023/10/05,Vandalismo,Baja,16737
IS_693329,2024/07/17,,Alta*,5204992
IS_21053,2023/04/18,Vandalismo,Media,7902706
IS_833971,2023-06-27,Robo,Baja,5240275
IS_308391,2022-11-11,Comportamiento inadecuado,Baja,17389
IS_529168,2024-04-30,Comportamiento inadecuado,Media,17898
IS_895637,2023/02/19,Robo,Media,5246182
IS_58811,2023-08-18,Robo,Media,17294
IS_843406,2024-10-04,Vandalismo,Alta,18606
IS_615871,2022/11/05,Comportamiento inadecuado,Media,18376
IS_305778,2024/01/25,Vandalismo,Alta_,5246191
IS_340187,2023/12/15,Vandalismo,Alta,17920
IS_246170,2024/05/31,Daño estructural,Alta,18500
IS_677584,2023/08/08,Comportamiento inadecuado,Alta,17804
IS_559972,2024-06-20,Vandalismo,Alta,17741
IS_880936,2024/08/27,Daño estructural,Alta,17712
IS_416258,2023-01-17,Daño estructural,Baja,5178801
IS_316071,2022/12/20,Comportamiento inadecuado,Alta,18548
IS_53110,2023/10/30,Comportamiento inadecuado,Media,18245
IS_784374,2022-11-24,Comportamiento inadecuado,Media,17256
IS_975832,2024-05-21,,Media,17609
IS_755529,2022/10/17,Daño estructural,Baja,17492
IS_415088,2023-01-05,Comportamiento inadecuado,Alta,3573350
IS_539396,2024/09/25,Robo,Alta,5071591
IS_849043,2024/06/09,Comportamiento inadecuado,Media,5654037
IS_559040,2023/02/20,Robo,Alta,18446
IS_867036,2023/07/12,Daño estructural,Media,18076
IS_335443,2024/02/20,Daño estructural,Alta,18304
IS_655961,2024-01-28,Vandalismo,Media,17038
IS_819361,2023/08/22,Robo,Alta,18640
IS_162922,2024-02-11,Vandalismo,Baja,18145
IS_241103,2024-07-22,,Alta,451521
IS_927036,2023-09-02,Comportamiento inadecuado,Alta,5219931
IS_725473,2023/01/02,Comportamiento inadecuado,Alta,17354
IS_899691,2023/05/12,,Media,17490
IS_324848,2022-11-29,Comportamiento inadecuado,Baja,17160
IS_756631,2024/09/28,Vandalismo,Alta,18444
IS_713170,2023-09-05,Comportamiento inadecuado,Alta,18239
IS_326444,2024-08-16,Comportamiento inadecuado,Media,17336
IS_436676,2023-07-29,Daño estructural,Alta~,17167
IS_56084,2023-04-18,Daño estructural,Media,17621
IS_338368,2024/10/09,Daño estructural,Baja,17747
IS_160998,2023-06-05,Comportamiento inadecuado,Alta,7902175
IS_597806,2023/11/25,Daño estructural,Alta,18159
IS_191761,2024/01/02,Comportamiento inadecuado,Baja,18453
IS_397363,2024/02/28,Daño estructural,Baja,52132
IS_596197,2022/12/12,Daño estructural,Media,18611
IS_742384,2023/11/14,Daño estructural,Media,16709
IS_600633,2023/05/22,Comportamiento inadecuado,Alta,8799950
IS_594703,2023-08-11,,Baja,17905
IS_65837,2024-03-21,Robo,Alta,5654051
IS_62760,2024-03-06,Robo,Media,8909085
IS_856603,2023-01-24,Comportamiento inadecuado,Media,17839
IS_118148,2023-05-26,Robo,Baja,17076
IS_7959,2024/04/04,Comportamiento inadecuado,Baja,18303
IS_853155,2023-04-28,,Alta,17696
IS_191894,2023-09-18,Comportamiento inadecuado,Baja,18568
IS_583597,2024/05/26,Vandalismo,Alta,18392
IS_417661,2024-06-27,Robo,Media,18519
IS_386266,2024-04-25,Vandalismo,Baja,3573056
IS_571645,2024-07-04,Comportamiento inadecuado,Baja,17146
IS_311287,2024-05-26,Vandalismo,Media_,8941727
IS_174278,2024-01-04,Robo,Media~,17487
IS_569273,2024-07-27,,Alta,17640
IS_376615,2023-12-15,Vandalismo,Baja,6819618
IS_963657,2024-04-16,Vandalismo,Baja,7903120
IS_870625,2024-10-03,,Alta,18492
IS_884146,2024/01/26,Daño estructural,Baja,18165
IS_442852,2024/04/09,Vandalismo,Alta,17567
IS_235732,2024-01-27,Comportamiento inadecuado,Baja,16899
IS_301174,2024/07/25,Vandalismo,Baja~,7107693
IS_556972,2024-08-25,Robo,Alta,5654055
IS_870921,2023/03/18,Robo,Media,5246199
IS_465650,2022-11-29,Robo,Media,17564
IS_126455,2023/07/26,Comportamiento inadecuado,Baja,17986
IS_513625,2023/05/03,Robo,Alta,18430
IS_83243,2023/06/06,Robo,Baja,17970
IS_356628,2023-01-16,,Media,4731641
IS_583166,2023-07-01,Robo,Alta,16900
IS_157470,2022/12/20,Robo,Media,17728
IS_727348,2024-09-17,Vandalismo,Baja,18522
IS_938508,2023-09-12,Robo,Media,17865
IS_17865,2023-09-17,Comportamiento inadecuado,Alta_,17513
IS_871840,2024/03/10,Vandalismo,Media,18538
IS_653570,2023/12/21,Comportamiento inadecuado,Baja,17855
IS_323651,2023-11-03,Comportamiento inadecuado,Baja,18264
IS_565121,2023-01-19,Daño estructural,Baja,18120
IS_30082,2023-11-08,Robo,Baja,52185
IS_279317,2022-10-27,Comportamiento inadecuado,Media,18129
IS_239089,2023-12-17,Robo,Alta,16834
IS_70939,2023/08/19,Comportamiento inadecuado,Media~,18109
IS_183354,2023-12-17,Daño estructural,Baja,5209024
IS_993387,2023-01-13,,Baja,52186
IS_899856,2024-02-08,Robo,Alta,7603212
IS_772590,2023/06/01,Vandalismo,Media,4730856
IS_59818,2024/09/19,,Alta,16702
IS_267202,2022/11/13,Vandalismo,Media,16910
IS_232920,2022/12/21,Comportamiento inadecuado,Media,52073
IS_492041,2024-08-14,Robo,Alta,17767
IS_630957,2023/04/26,Comportamiento inadecuado,Alta,16675
IS_761690,2023/07/05,Daño estructural,Baja,18581
IS_206837,2023-09-28,Daño estructural,Alta,16852
IS_34243,2024/04/14,,Media,18125
IS_416311,2023-10-28,Vandalismo,Media,8914010
IS_837044,2024-09-03,Comportamiento inadecuado,Media,16811
IS_305005,2024-07-30,Robo,Media,8799547
IS_837928,2023-11-17,Vandalismo,Baja,17011
IS_103747,2022-12-30,Daño estructural,Baja,17607
IS_766891,2023/03/02,Daño estructural,Baja,18339
IS_319296,2023/06/26,Daño estructural,Baja,18199
IS_303391,2023-02-19,Vandalismo,Baja~,8800259
IS_339371,2024-09-30,Daño estructural,Alta,16961
IS_369346,2024/02/14,Vandalismo,Alta,17115
IS_496270,2023-03-31,Robo,Baja,17249
IS_570769,2024-03-31,Robo,Media,18574
IS_362448,2024-01-24,Daño estructural,Baja,5211176
IS_136256,2023/02/17,,Alta,8799607
IS_789249,2023/05/09,Comportamiento inadecuado,Alta,17202
IS_595151,2024-08-22,Comportamiento inadecuado,Alta,17438
IS_288939,2023/12/04,Comportamiento inadecuado,Baja,17621
IS_995616,2024/05/13,,Baja,17179
IS_276584,2023/07/11,Vandalismo,Baja,17508
IS_330567,2023-09-16,Comportamiento inadecuado,Baja,17148
IS_792329,2024/04/22,Vandalismo,Media,17126
IS_534339,2023/09/13,Robo,Baja,5653963
IS_259518,2024/10/07,Robo,Alta,52189
IS_58422,2024-10-08,Vandalismo,Alta,7143517
IS_964330,2023-06-24,Daño estructural,Alta,18482
IS_906641,2024/06/09,Robo,Baja,52203
IS_520179,2022-10-19,Robo,Alta,52225
IS_299563,2023/02/07,Vandalismo,Alta,17366
IS_829459,2023/07/28,Daño estructural,Baja,18165
IS_190204,2023-03-03,Comportamiento inadecuado,Media,16764
IS_269955,2024/04/20,Vandalismo,Baja*,9160067
IS_638932,2023/04/29,Vandalismo,Alta,7802438
IS_750463,2022-10-11,Comportamiento inadecuado,Media,17942
IS_355598,2024/03/16,Robo,Baja,17454
IS_467170,2023-09-28,Daño estructural,Media,18234
IS_418648,2024-05-28,Vandalismo,Baja,16868
IS_960617,2023-10-05,Comportamiento inadecuado,Alta,18025
IS_516379,2023-12-29,Daño estructural,Baja,17887
IS_384082,2024/06/02,Daño estructural,Alta,52215
IS_464428,2024-08-02,Robo,Baja,17062
IS_820493,2024/01/13,Robo,Alta,18267
IS_157085,2023-09-27,Vandalismo,Media,17887
IS_291513,2023/06/27,Comportamiento inadecuado,Baja,18400
IS_540039,2024-05-18,,Baja,8914013
IS_470919,2023/06/10,Vandalismo,Baja*,17550
IS_457202,2023/05/10,Daño estructural,Baja,4737942
IS_767291,2024-03-28,Comportamiento inadecuado,Baja,18071
IS_886521,2024/01/24,Comportamiento inadecuado,Baja*,9269361
IS_677196,2024/01/31,Comportamiento inadecuado,Alta,16831
IS_774401,2024-02-16,Robo,Baja,16892
IS_937779,2023-01-20,,Alta,18382
IS_465650,2022/12/19,Comportamiento inadecuado,Baja,17140
IS_749446,2023/07/25,Vandalismo,Media,18161
IS_591367,2024/04/20,Robo,Alta~,17143
IS_334466,2024/03/28,Robo,Media,17634
IS_581636,2023/03/25,Vandalismo,Baja,16915
IS_939430,2024/03/20,,Alta,18622
IS_3300,2024-09-24,Vandalismo,Baja,16841
IS_909094,2023/05/10,Comportamiento inadecuado,Alta,9049654
IS_937134,2024/07/02,Robo,Baja,4792812
IS_651289,2022-12-31,Vandalismo,Media,52199
IS_558704,2023/06/23,Comportamiento inadecuado,Alta,17740
IS_57064,2024-08-14,Comportamiento inadecuado,Media,52109
IS_636406,2024/09/24,Robo,Media,18611
IS_845109,2023/04/11,Daño estructural,Alta,17418
IS_71701,2023/09/12,Vandalismo,Baja,17892
IS_111134,2023-03-23,Daño estructural,Media,18303
IS_29162,2024/09/27,Daño estructural,Media,5268593
IS_516155,2024-06-29,Vandalismo,Baja,17306
IS_817274,2022/11/17,,Baja,5237136
IS_708670,2022/11/29,Vandalismo,Alta,16946
IS_247702,2024/05/06,Vandalismo,Media,18421
IS_153755,2024-03-21,Robo,Baja,17801
IS_640808,2023/11/16,Vandalismo,Media,17505
IS_426269,2023-09-07,Daño estructural,Media,18053
IS_496089,2023-06-30,Robo,Media,17682
IS_285288,2024/05/07,Comportamiento inadecuado,Baja*,17338
IS_112364,2024-07-30,Daño estructural,Baja,17248
IS_200101,2022/11/04,Comportamiento inadecuado,Alta,18605
IS_318171,2023-07-15,Vandalismo,Alta_,16897
IS_745400,2023/06/02,Vandalismo,Alta_,17087
IS_346697,2024/08/19,Comportamiento inadecuado,Baja~,8785504
IS_578314,2022-10-18,Daño estructural,Baja,3531286
IS_324880,2022/12/11,Robo,Alta,17294
IS_611830,2024/05/25,Daño estructural,Alta,52231
IS_282854,2024/05/07,Comportamiento inadecuado,Alta,5246194
IS_157861,2023-10-25,Vandalismo,Alta,52214
IS_49015,2024-03-12,Vandalismo,Alta,7129053
IS_773943,2024-05-02,Comportamiento inadecuado,Media,17203
IS_755753,2023/09/27,Comportamiento inadecuado,Media,8799638
IS_395638,2023-11-27,Robo,Baja,18640
IS_991961,2024-02-26,Daño estructural,Media,52142
IS_236331,2023/04/06,Daño estructural,Media,5241173
IS_285222,2022-10-26,Daño estructural,Media,16821
IS_168673,2023/03/20,Vandalismo,Alta~,52073
IS_330473,2023-01-26,Comportamiento inadecuado,Media,18434
IS_784561,2024-06-13,Vandalismo,Baja,5213818
IS_23741,2022/11/09,Vandalismo,Media,18222
IS_597370,2024-02-17,Vandalismo,Media,18596
IS_931384,2023-12-05,Vandalismo,Baja,5132777
IS_746622,2023/12/16,Comportamiento inadecuado,Baja,17152
IS_519507,2023-08-28,Comportamiento inadecuado,Media,17090
IS_817286,2024/07/07,Daño estructural,Alta,18620
IS_956195,2023-10-13,Robo,Media,5241175
IS_321804,2024/01/15,Daño estructural,Media,3990963
IS_466718,2024-09-07,Comportamiento inadecuado,Media,3991213
IS_51711,2024/05/04,Comportamiento inadecuado,Media,17617
IS_151341,2023/05/26,Robo,Baja,16728
IS_362250,2023-12-03,Vandalismo,Media,7928019
IS_401234,2023/01/29,,Alta,17061
IS_173215,2022-10-10,Daño estructural,Baja_,4749899
IS_736173,2023/08/20,Comportamiento inadecuado,Alta,18630
IS_652097,2023/03/25,,Baja,16728
IS_745030,2024-09-08,Robo,Media,5056315
IS_463926,2023/02/09,,Alta,17358
IS_68627,2024/01/16,Daño estructural,Alta,52161
IS_621500,2024-02-27,Robo,Alta,17900
IS_510223,2023-10-05,Daño estructural,Alta,52137
IS_56393,2023-06-11,Vandalismo,Media,17566
IS_445034,2023/04/28,Robo,Baja,18533
IS_462083,2022-12-23,Comportamiento inadecuado,Media~,18460
IS_747217,2024-05-14,,Media_,17925
IS_654377,2024/04/28,Vandalismo,Baja,5241167
IS_615634,2023-03-17,Daño estructural,Media,5237108
IS_601401,2023/11/20,,Media,52226
IS_12262,2024/05/14,Vandalismo,Baja~,17388
IS_600119,2024/06/19,Comportamiento inadecuado,Alta,17086
IS_18300,2023/04/20,Robo,Alta,7248141
IS_677917,2024-09-25,Vandalismo,Alta,17301
IS_342660,2023-06-10,Robo,Alta,8941726
IS_632782,2022-10-18,Comportamiento inadecuado,Media,52146
IS_8924,2023/07/29,Daño estructural,Media,18205
IS_393868,2023/03/25,Comportamiento inadecuado,Baja,18453
IS_74013,2022/12/27,Comportamiento inadecuado,Media,9160067
IS_249561,2023-06-20,Vandalismo,Media~,5166868
IS_98995,2024/04/19,Comportamiento inadecuado,Alta,18421
IS_411346,2024/07/11,Robo,Media~,7130041
IS_814763,2022/10/16,Robo,Alta*,18380
IS_864425,2024-06-24,Daño estructural,Baja,17816
IS_656990,2023/02/26,Daño estructural,Alta,17255
IS_961649,2024/07/29,Daño estructural,Alta,17096
IS_537929,2023-09-12,,Baja,52205
IS_639116,2024-04-18,Comportamiento inadecuado,Baja,52152
IS_58334,2024/04/05,Robo,Media,18579
IS_886860,2024/07/21,Robo,Baja,18294
IS_160964,2024/05/17,Daño estructural,Alta,52051
IS_207679,2023-01-01,Daño estructural,Baja,17938
IS_807526,2024/03/25,Robo,Alta,17322
IS_991857,2023-11-26,Comportamiento inadecuado,Alta,18424
IS_205512,2023-07-22,Vandalismo,Alta,17059
IS_50986,2023/08/16,Comportamiento inadecuado,Baja,7168553
IS_857485,2023-10-06,Comportamiento inadecuado,Alta,52198
IS_683587,2024-02-03,Daño estructural,Media,18006
IS_159390,2023/12/13,,Alta,17194
IS_350967,2023-10-24,Vandalismo,Alta,3990963
IS_772069,2023/08/29,Robo,Alta,17949
IS_340637,2023/12/07,Robo,Alta,5246182
IS_810771,2022/11/19,Comportamiento inadecuado,Alta,17363
IS_807498,2024-05-11,,Alta,52181
IS_949480,2024/09/21,Comportamiento inadecuado,Baja,18196
IS_884956,2022-11-26,Comportamiento inadecuado,Media,17393
IS_22686,2023-05-19,Robo,Baja,17315
IS_115169,2023/05/10,Robo,Baja,17633
IS_623479,2024/05/16,Robo,Media~,17884
IS_297761,2023/05/31,Vandalismo,Baja,18025
IS_226667,2022/11/23,,Baja,18035
IS_626948,2024/04/24,,Media,18459
IS_509931,2024-05-02,Vandalismo,Media,7838817
IS_937818,2022-10-16,,Alta,17202
IS_394572,2023/09/17,Daño estructural,Alta,16998
IS_660060,2023/04/29,Comportamiento inadecuado,Baja,17418
IS_785919,2023-09-20,,Media,17117
IS_129208,2023/11/07,Vandalismo,Baja,17536
IS_588928,2023-06-28,Daño estructural,Baja,18360
IS_571092,2022-12-04,Robo,Alta~,16841
IS_341325,2024-03-10,Vandalismo,Alta,16856
IS_409240,2023/03/04,Comportamiento inadecuado,Media,52095
IS_73821,2023-02-10,Comportamiento inadecuado,Baja,16871
IS_313702,2023-08-03,Daño estructural,Media,17395
IS_804231,2023-12-19,Comportamiento inadecuado,Alta,18540
IS_255693,2023/03/10,Daño estructural,Media,7902706
IS_91999,2023-07-24,Vandalismo,Alta,5237129
IS_232354,2024-09-09,,Baja,7126590
IS_142564,2024-05-24,,Media,17746
IS_256261,2023/03/05,Vandalismo,Baja,17995
IS_468015,2024-03-19,Comportamiento inadecuado,Alta,17556
IS_856644,2023-04-19,Vandalismo,Media,17712
IS_940488,2024/03/28,Vandalismo,Baja~,16677
IS_194212,2023/07/12,Vandalismo,Media,5237117
IS_904026,2024-05-31,Comportamiento inadecuado,Baja,16729
IS_623539,2023-11-29,Vandalismo,Baja,52163
IS_873433,2024-01-29,Daño estructural,Media,18125
IS_863135,2024-01-30,Daño estructural,Baja,52217
IS_87342,2023-05-12,Robo,Alta,18526
IS_699686,2023-01-17,Comportamiento inadecuado,Media_,17621
IS_957455,2023-09-12,Comportamiento inadecuado,Baja,16989
IS_249098,2023-03-12,Comportamiento inadecuado,Media,7125671
IS_147949,2022-11-17,Comportamiento inadecuado,Alta,17431
IS_752961,2024-06-23,Vandalismo,Alta,18584
IS_898709,2023/06/24,Vandalismo,Baja,3576117
IS_855291,2023/02/07,Daño estructural,Media,18431
IS_611797,2023-07-31,Robo,Baja,17853
IS_305589,2024/05/03,Robo,Baja,18008
IS_146059,2023/10/02,Daño estructural,Baja,18463
IS_296200,2022/11/29,Daño estructural,Baja,52232
IS_678968,2024/02/28,,Media,16986
IS_549499,2023-10-10,Comportamiento inadecuado,Alta,7802438
IS_974650,2022/10/26,Daño estructural,Alta,17848
IS_533288,2022-11-13,,Baja,5800211
IS_343924,2024/07/21,Robo,Baja,17377
IS_300392,2023/08/23,Vandalismo,Baja*,18430
IS_355165,2023-04-27,Daño estructural,Media~,17816
IS_833084,2023/06/17,Comportamiento inadecuado,Baja,17437
IS_371351,2024/01/23,Robo,Baja,5211511
IS_640034,2024/04/22,Robo,Alta,17706
IS_978717,2024-06-14,Comportamiento inadecuado,Media,16703
IS_201828,2023/11/12,Robo,Alta,18146
IS_565943,2023-05-29,Daño estructural,Alta,16901
IS_961957,2023-02-02,Robo,Baja~,17150
IS_423444,2023-07-25,,Media,5218564
IS_603102,2024/05/09,Daño estructural,Media,17739
IS_439963,2022/11/25,Comportamiento inadecuado,Media,16942
IS_183617,2024-05-21,Vandalismo,Baja,17594
IS_549460,2023/09/09,Comportamiento inadecuado,Baja,17538
IS_209571,2023/04/22,Daño estructural,Alta,16945
IS_604213,2023-09-17,Robo,Baja,4792806
