ID,TipoIncidencia,FechaReporte,Estado,JuegoID,UsuarioID,MantenimientoID
INC_562578,Daño menor,2024-09-18,,9391644,U10088,
INC_577432,Limpieza requerida,2024-04-07,Abierta,22505,U10224,
INC_883452,,2023-12-20,Cerrada,5601887,U10358,
INC_226322,Limpieza requerida,2024-01-09,En progreso,9041505,U10362,
INC_78588,Daño menor,2024-07-11,,21117,U10486,
INC_464178,Fallo técnico,20-08-2024,En progreso,35194,U10172,
INC_270282,,,Abierta,20657,U10445,
INC_856582,Fallo técnico,2024-08-26,En progreso,20646,U10441,
INC_674489,Daño menor,2024-04-30,Abierta,58611,U10039,
INC_563113,Daño mayor,2024-05-25,Cerrada,9535128,U10181,
INC_234565,Limpieza requerida,2023.12.07,Abierta,58361,U10196,['MA_148844']
INC_466684,Daño menor,2024-02-07,Abierta,5659186,U10224,
INC_71582,Fallo técnico,2023-12-23,,5056333,U10434,"['MA_599282', 'MA_764672', 'MA_490229', 'MA_282834', 'MA_613874', 'MA_601521']"
INC_150966,Limpieza requerida,2024-08-24,Abierta,33906,U10020,
INC_184609,Daño mayor,2024-01-21,,7887333,U10330,
INC_964860,Daño mayor,2024-01-29,Abierta,9183453,U10022,
INC_151099,Daño menor,,En progreso,19298,U10299,
INC_241479,Limpieza requerida,,Abierta,3575771,U10191,
INC_243055,,03/30/2024,En progreso,7116100,U10016,
INC_464411,Daño mayor,2024-02-09,Abierta,9290958,U10102,
INC_698095,Daño mayor,2023-12-27,Abierta,7839119,U10355,
INC_414749,Daño mayor,,Cerrada,5249940,U10304,
INC_328063,Daño mayor,2023-12-14,En progreso,4731220,U10445,
INC_999364,Daño menor,2024-03-19,Cerrada,7791939,U10290,
INC_608446,Daño menor,2023-12-31,En progreso,24998,U10006,
INC_51453,Daño menor,10/11/2023,Cerrada,6878761,U10142,"['MA_355522', 'MA_173608', 'MA_368400', 'MA_765298', 'MA_761864', 'MA_754859']"
INC_938294,Dañoo menor,,Cerrada,5133192,U10049,"['MA_180506', 'MA_740350', 'MA_244415']"
INC_841290,Limpieza requerida,2024.03.05,Cerrada,4986467,U10141,
INC_126796,,03-10-2024,Cerrada,3567982,U10085,
INC_274094,Daño menor,2024-02-16,Cerrada,32906,U10392,
INC_798927,Limpieza requerida,,En progreso,33646,U10102,
INC_623254,Daño menor,2024-06-26,En progreso,5220748,U10359,
INC_759631,Fallo técnico,01/11/2024,Abierta,19437,U10200,
INC_608903,Fallo técnico,11-05-2024,En progreso,32990,U10175,
INC_602258,Dañoo mayor,2024.04.12,En progreso,20431,U10396,
INC_83188,Dañoo menor,,,5176276,U10416,
INC_69650,Limpieza requerida,2024-07-04,En progreso,9176695,U10347,"['MA_585565', 'MA_657484']"
INC_906625,Daño mayor,2024-06-04,En progreso,9052557,U10330,
INC_632773,Limpieza requerida,2024-05-30,En progreso,5066121,U10047,
INC_71229,Fallo técnico,2023-12-05,Abierta,58308,U10057,
INC_73934,Limpieza requerida,2023.11.15,En progreso,9271277,U10086,
INC_972163,Limpieza requerida,06-03-2024,Abierta,3567947,U10033,
INC_215373,Daño mayor,2023-10-12,Cerrada,33455,U10111,
INC_459590,Daño menor,2024-01-09,Cerrada,19103,U10143,
INC_288929,Fallo técnico,28-09-2024,Abierta,7928430,U10095,
INC_71284,Limpieza requerida,2023-11-06,Cerrada,59709,U10169,
INC_92604,Limpieza requerida,2024-08-10,En progreso,19731,U10369,
INC_190403,Daño menor,2024-01-21,En progreso,21704,U10432,['MA_230607']
INC_982982,Daño mayor,03/21/2024,Abierta,21871,U10432,"['MA_820372', 'MA_543128', 'MA_986832', 'MA_931539', 'MA_542469', 'MA_865859', 'MA_688094', 'MA_187712', 'MA_219794', 'MA_567244']"
INC_637493,Daño mayor,2023-10-22,Cerrada,53041,U10322,
INC_797069,Daño mayor,2024-05-29,Abierta,8975274,U10050,
INC_828362,Daño mayor,2024-02-14,Abierta,19894,U10114,"['MA_95935', 'MA_824515', 'MA_647427', 'MA_757054', 'MA_490940', 'MA_817402', 'MA_162360', 'MA_114530', 'MA_221107', 'MA_710224']"
INC_794716,Daño mayor,2024-06-09,Abierta,3566889,U10443,
INC_399459,Fallo técnico,2024-05-08,En progreso,9396925,U10045,
INC_649797,Daño menor,2024-10-04,Cerrada,21367,U10117,"['MA_443534', 'MA_124773', 'MA_295331', 'MA_358744']"
INC_51050,Daño menor,2024-04-13,En progreso,9159036,U10344,
INC_407472,Daño menor,2024.09.22,Cerrada,22335,U10032,
INC_202886,Dañoo menor,2024-09-23,En progreso,18731,U10349,
INC_128799,Daño mayor,2024-07-31,Abierta,4987180,U10172,
INC_26216,Daño mayor,2024-01-11,Abierta,58301,U10171,
INC_232319,Fallo técnico,2024-08-15,En progreso,33520,U10269,
INC_171699,Daño menor,2024-06-27,Abierta,9187510,U10053,
INC_221338,Limpieza requerida,2024-02-01,Cerrada,20200,U10205,
INC_630767,Limpieza requerida,2024-01-19,Cerrada,20798,U10119,
INC_730812,Limpieza requerida,2024-06-10,,8930882,U10314,
INC_668960,Fallo técnico,,Abierta,4749818,U10088,
INC_971572,Limpieza requerida,2024-02-24,Abierta,3530881,U10272,
INC_670600,Limpieza requerida,10-01-2024,,9192945,U10262,
INC_378566,Limpieza requerida,2024-03-13,Abierta,8987405,U10069,
INC_69780,Fallo técnico,2024-04-30,Abierta,5249152,U10181,
INC_345638,,,Abierta,9290974,U10474,
INC_788496,Fallo tecncio,04/16/2024,En progreso,59470,U10235,
INC_86080,,2023-12-03,Abierta,4749998,U10372,
INC_41322,Daño mayor,2024-06-12,Cerrada,19485,U10202,
INC_246414,,2024-07-18,Abierta,21162,U10187,
INC_709050,Daño mayor,,,19539,U10135,
INC_102684,Limpieza requerida,2023-11-16,En progreso,5492792,U10397,
INC_396806,Fallo técnico,07/11/2024,En progreso,25654,U10421,
INC_919246,Dañoo menor,2024.06.03,Abierta,20978,U10488,
INC_63493,Limpieza requerida,2024-07-15,,20109,U10090,
INC_557709,Limpieza requerida,2024-05-12,En progreso,20695,U10494,"['MA_440872', 'MA_300165', 'MA_216218']"
INC_535042,,2024-08-12,Cerrada,8905845,U10055,"['MA_20553', 'MA_211773', 'MA_910569', 'MA_218947', 'MA_458455']"
INC_465876,Limpieza requerida,2024-04-28,En progreso,25689,U10208,
INC_971149,Daño menor,2024-07-15,,34947,U10107,
INC_104362,,24-10-2023,Abierta,22068,U10246,['MA_607112']
INC_729833,Fallo técnico,2024-08-21,,25790,U10272,
INC_719103,Fallo técnico,2024-01-13,Cerrada,59943,U10324,
INC_3371,Daño mayor,2024-09-29,,19429,U10010,
INC_450550,Daño menor,2023-12-02,Abierta,9183009,U10360,
INC_784722,Limpieza requerida,2024-02-04,,5231454,U10071,['MA_820591']
INC_686421,,,Abierta,4985941,U10079,['MA_46619']
INC_879490,Limpieza requerida,2023-12-12,Abierta,7927334,U10343,
INC_168433,Daño mayor,2023-11-22,En progreso,9291592,U10065,
INC_358704,Limpieza requerida,03/06/2024,Cerrada,58598,U10221,
INC_973541,Daño menor,2023-12-24,En progreso,7125675,U10128,"['MA_532746', 'MA_430150', 'MA_773650', 'MA_468855', 'MA_104077']"
INC_916773,,2024-04-17,En progreso,9387152,U10310,
INC_492729,Daño mayor,2024-01-17,Cerrada,5107915,U10126,
INC_600703,Daño menor,,Cerrada,7362882,U10203,
INC_700351,Limpieza requerida,2024-03-10,Abierta,58595,U10120,
INC_475119,Limpieza requerida,2024-07-25,Cerrada,8930903,U10497,
INC_648767,Daño menor,,,9256448,U10143,
INC_214912,Fallo técnico,,Abierta,9277916,U10119,
INC_931077,Fallo técnico,,Abierta,34227,U10302,
INC_425703,,2024-06-22,En progreso,5241143,U10222,
INC_226498,Limpieza requerida,2024-03-22,Cerrada,5492261,U10208,
INC_844041,Daño menor,,En progreso,5241142,U10295,
INC_441237,Daño menor,2024-03-02,Abierta,33087,U10116,
INC_137306,Fallo tecncio,2024-05-29,Cerrada,59142,U10483,
INC_387590,Limpieza requerida,2023-10-30,Cerrada,8968312,U10030,
INC_683657,Fallo técnico,2024-01-17,,3997087,U10346,
INC_352880,Daño menor,2024-04-02,Cerrada,19020,U10137,"['MA_557656', 'MA_109610', 'MA_104816', 'MA_211077', 'MA_991142', 'MA_281786', 'MA_344751', 'MA_712296', 'MA_502388', 'MA_154897', 'MA_974611', 'MA_410081', 'MA_664910', 'MA_788223', 'MA_16487', 'MA_832824', 'MA_257476']"
INC_752785,Fallo técnico,2024-03-28,En progreso,3581515,U10210,['MA_814970']
INC_104178,Limpieza requerida,2024-05-15,Cerrada,58007,U10021,
INC_920538,Daño menor,,Abierta,5239372,U10201,
INC_603512,Limpieza requerida,2023-12-18,En progreso,21103,U10031,
INC_269981,Dañoo mayor,2024.03.15,En progreso,9398439,U10064,
INC_297082,Daño mayor,2023-10-17,Abierta,5268582,U10359,
INC_347778,Daño menor,28-06-2024,Cerrada,21456,U10080,
INC_871571,,2023-12-18,Cerrada,7128835,U10029,
INC_332207,Daño mayor,2024-07-17,Cerrada,7858374,U10274,
INC_70915,Daño menor,2023-11-08,Abierta,58072,U10044,
INC_117973,Daño menor,2024-04-09,Abierta,7928440,U10207,"['MA_115705', 'MA_947972', 'MA_425870']"
INC_808397,Limpieza requerida,2023-12-10,Cerrada,9223816,U10152,
INC_466774,Daño mayor,,En progreso,25593,U10174,
INC_318151,,2024-01-05,Abierta,33824,U10192,
INC_131077,Fallo técnico,04-04-2024,Abierta,8942006,U10433,
INC_514442,Fallo técnico,2023-12-12,Cerrada,20509,U10371,
INC_103364,Dañoo menor,2024-02-28,Cerrada,5659016,U10491,
INC_880059,Daño mayor,2024-05-26,Cerrada,22474,U10204,
INC_811182,Daño menor,2024-05-11,Abierta,3567965,U10331,
INC_598815,Daño mayor,2024-08-17,Abierta,22052,U10029,
INC_967599,Limpieza requerida,2024-07-04,En progreso,34973,U10224,
INC_864846,Dañoo mayor,2024-09-26,Abierta,9389622,U10081,
INC_235817,,07-07-2024,Abierta,9497239,U10276,
INC_529998,Limpieza requerida,2024-10-04,Abierta,22252,U10419,"['MA_499895', 'MA_833686', 'MA_955651', 'MA_652665', 'MA_144022']"
INC_388626,Limpieza requerida,2024-03-19,Abierta,5659230,U10400,
INC_417368,Fallo técnico,2024-08-31,Abierta,6878883,U10402,
INC_602301,Daño menor,,Cerrada,9187091,U10218,
INC_431287,Limpieza requerida,2024-02-21,Abierta,8888618,U10350,
INC_479059,Limpieza requerida,2024-06-14,Abierta,9186824,U10397,
INC_886112,Fallo técnico,2024-10-01,Cerrada,25796,U10240,
INC_45675,Daño menor,2024-09-17,En progreso,25634,U10454,
INC_371031,Fallo técnico,2024-08-17,Cerrada,59717,U10101,
INC_466536,Fallo técnico,2024-05-01,,7927309,U10008,
INC_909631,Limpieza requerida,04/22/2024,Cerrada,8944180,U10339,['MA_848118']
INC_338009,Daño menor,12/20/2023,En progreso,58837,U10260,
INC_663206,Limpieza requerida,2023-10-29,Cerrada,7591687,U10163,
INC_421916,Limpieza requerida,03/22/2024,Cerrada,20964,U10363,"['MA_713755', 'MA_919146']"
INC_903684,Dañoo mayor,2024-01-10,Cerrada,22998,U10158,
INC_926484,Limpieza requerida,2024-08-24,En progreso,58972,U10363,
INC_498658,Daño menor,2024-05-24,Abierta,21903,U10375,
INC_714939,Daño mayor,2024-09-19,En progreso,5272352,U10408,
INC_370983,Daño menor,2024-09-30,En progreso,9397139,U10133,
INC_291433,Fallo técnico,2024-09-02,En progreso,20219,U10469,
INC_115546,Daño mayor,2024-04-01,Cerrada,22371,U10174,
INC_434256,Limpieza requerida,2024-08-14,Cerrada,59348,U10423,
INC_865230,,2024-01-13,Abierta,19913,U10108,
INC_977545,Daño menor,2024-07-19,Abierta,33074,U10113,
INC_678752,Limpieza requerida,2024-01-21,Abierta,9288630,U10446,
INC_591375,Dañoo menor,2023-12-07,En progreso,7861627,U10252,
INC_773875,Limpieza requerida,2023-11-16,Cerrada,20523,U10115,
INC_688970,Daño menor,2024-04-12,Abierta,9386947,U10371,
INC_725110,Limpieza requerida,2024-07-21,Cerrada,5127490,U10139,
INC_642513,Fallo técnico,2024-09-30,En progreso,60094,U10216,
INC_277163,,2023-11-04,Cerrada,59947,U10362,
INC_668160,,2024-03-24,En progreso,21855,U10131,
INC_396274,Limpieza requerida,2023-12-12,Cerrada,59899,U10300,
INC_295441,Daño mayor,15-06-2024,En progreso,21362,U10182,"['MA_889044', 'MA_950647', 'MA_616581', 'MA_548411', 'MA_64893']"
INC_370337,Daño menor,2024-01-26,Cerrada,58577,U10388,
INC_152775,Fallo técnico,,En progreso,21594,U10228,
INC_975043,Daño mayor,2024-07-23,Cerrada,3530628,U10262,"['MA_241793', 'MA_841389']"
INC_87062,Daño mayor,2023-10-27,Cerrada,9192852,U10315,
INC_880139,Dañoo menor,2024-01-08,En progreso,9536966,U10306,
INC_662800,,2024-09-04,Cerrada,5246134,U10130,
INC_388528,Limpieza requerida,,Abierta,19434,U10319,
INC_745393,Fallo técnico,2023-11-12,En progreso,7248130,U10416,
INC_774084,Fallo tecncio,2024-02-12,Abierta,7294618,U10398,
INC_491081,Daño mayor,2024-08-13,Abierta,3994645,U10438,
INC_249452,Limpieza requerida,2024-09-16,Cerrada,3573270,U10072,
INC_919947,Fallo técnico,2023-10-15,Cerrada,25823,U10079,
INC_685648,Limpieza requerida,2024-01-02,En progreso,9288660,U10295,
INC_166793,Dañoo menor,2024-01-03,Cerrada,3567960,U10389,
INC_14840,Limpieza requerida,09/11/2024,Cerrada,9392191,U10018,"['MA_670278', 'MA_661939', 'MA_930913', 'MA_903993', 'MA_621503', 'MA_99611', 'MA_216366', 'MA_326127', 'MA_495587']"
INC_545569,Daño mayor,09/07/2024,Cerrada,3568512,U10476,
INC_387154,Fallo técnico,2024-06-03,Abierta,3997056,U10387,
INC_345101,Limpieza requerida,2024-02-28,En progreso,60165,U10316,
INC_999985,Fallo técnico,10/09/2024,En progreso,33670,U10276,
INC_996746,Dañoo mayor,2024-01-13,Abierta,5211846,U10469,
INC_735529,Limpieza requerida,2024-05-06,En progreso,3997071,U10017,
INC_598745,Daño menor,2024.04.14,Abierta,3566878,U10028,
INC_686984,Daño menor,2024-02-19,En progreso,9155783,U10095,['MA_730867']
INC_643194,Daño menor,2023-11-11,Abierta,3580413,U10046,
INC_440364,Limpieza requerida,2024-01-22,Cerrada,20820,U10225,
INC_651867,Limpieza requerida,2024-03-16,Abierta,6878938,U10127,
INC_107463,Limpieza requerida,2024-08-02,En progreso,33420,U10330,
INC_485731,Limpieza requerida,2024-03-10,Abierta,20294,U10056,
INC_378424,Fallo técnico,2024-01-30,En progreso,58629,U10354,
INC_495663,Daño menor,2024.06.09,,20016,U10036,
INC_890211,Limpieza requerida,2024-05-06,En progreso,58831,U10130,
INC_895113,Limpieza requerida,2024-07-09,Abierta,58476,U10347,
INC_911792,Fallo tecncio,2024-01-11,Cerrada,34999,U10311,
INC_29581,Daño menor,2024-06-16,,5659593,U10105,
INC_999702,Daño mayor,2023-12-29,Cerrada,7895508,U10177,
INC_274266,Daño mayor,2024-02-02,Cerrada,25836,U10265,
INC_484938,Daño mayor,13-12-2023,En progreso,58485,U10308,
INC_968489,Daño menor,2024-06-18,En progreso,5659385,U10437,
INC_382107,Dañoo menor,2024-03-26,Abierta,35075,U10241,"['MA_414072', 'MA_707399', 'MA_314918', 'MA_882001', 'MA_332754']"
INC_875505,Limpieza requerida,2024-02-20,En progreso,3612852,U10451,
INC_779206,Dañoo mayor,2024-09-30,,32593,U10137,
INC_901461,Fallo técnico,2024-09-18,En progreso,8888569,U10207,
INC_140462,Dañoo mayor,2023-11-10,Cerrada,33500,U10240,
INC_50141,Fallo técnico,2024-01-19,En progreso,6777770,U10366,
INC_490748,Dañoo menor,2024-04-29,Cerrada,20741,U10191,
INC_289625,Daño mayor,2024-02-16,Abierta,9049192,U10230,
INC_869220,Daño mayor,,En progreso,3532803,U10220,
INC_136024,Limpieza requerida,2023-12-13,En progreso,24999,U10461,
INC_462796,Daño menor,2024-01-01,Cerrada,3530367,U10082,['MA_550394']
INC_208632,Fallo técnico,2024-04-19,Abierta,9187129,U10203,
INC_654704,Daño mayor,2023-11-20,Abierta,21191,U10123,
INC_858493,Fallo técnico,2024-05-30,En progreso,9237161,U10060,
INC_652193,Limpieza requerida,2023-11-02,Cerrada,33151,U10315,
INC_872183,Daño mayor,2024-04-30,Abierta,9059216,U10464,
INC_373218,Daño menor,2024.03.15,Cerrada,9131262,U10245,"['MA_781091', 'MA_194145', 'MA_307879', 'MA_816560', 'MA_918164', 'MA_964459', 'MA_996877', 'MA_544325', 'MA_379484', 'MA_470529', 'MA_815324', 'MA_867788', 'MA_118155', 'MA_81830', 'MA_372758', 'MA_124893', 'MA_168596', 'MA_553430', 'MA_871098']"
INC_355356,,2023-10-23,En progreso,5209508,U10122,
INC_437681,,2024-05-09,En progreso,34176,U10330,
INC_117049,Fallo técnico,2024-07-10,En progreso,35149,U10261,
INC_695023,,2024-05-23,Cerrada,8805155,U10268,
INC_554897,,2023-11-03,Abierta,24979,U10210,
INC_430715,Fallo técnico,2024-05-05,Cerrada,22510,U10042,
INC_797765,Daño mayor,2024-04-20,,7247737,U10175,
INC_300317,Daño menor,2024-01-07,En progreso,9186824,U10225,
INC_406367,Daño menor,2023-12-06,Cerrada,20528,U10065,"['MA_556206', 'MA_588374']"
INC_800850,Fallo técnico,2024-07-07,,21955,U10226,
INC_247888,Limpieza requerida,2024-01-13,En progreso,60165,U10026,
INC_968502,Dañoo menor,29-04-2024,Abierta,35116,U10185,
INC_216968,Daño mayor,,En progreso,25530,U10457,
INC_948774,Daño menor,2024-06-15,Abierta,6878842,U10183,
INC_125444,Limpieza requerida,,Abierta,9054159,U10496,
INC_332312,Daño menor,2024-01-20,Cerrada,5158974,U10038,['MA_924022']
INC_531117,Fallo técnico,2024-04-02,En progreso,25815,U10301,
INC_591630,Daño menor,,Cerrada,20844,U10204,"['MA_285820', 'MA_811456', 'MA_950961', 'MA_124788', 'MA_774568', 'MA_173873', 'MA_968010', 'MA_371841', 'MA_315795', 'MA_478676']"
INC_987686,,,Cerrada,5211842,U10391,
INC_59745,Dañoo mayor,2023-11-10,Cerrada,8888585,U10439,
INC_606685,Fallo técnico,,En progreso,7838854,U10309,['MA_277004']
INC_647568,Daño mayor,,En progreso,6777751,U10339,
INC_269227,,2024-08-01,Cerrada,451330,U10468,
INC_268759,Fallo técnico,2024-04-04,En progreso,33384,U10145,
INC_440625,Daño menor,2023-12-31,Abierta,22316,U10223,
INC_887320,Fallo técnico,2024-06-15,En progreso,7144136,U10366,
INC_210971,Limpieza requerida,2024-02-09,Cerrada,58211,U10103,
INC_264074,,,En progreso,9183453,U10129,
INC_470108,Limpieza requerida,2024-05-30,En progreso,34046,U10265,
INC_232967,Dañoo mayor,2024-03-10,En progreso,8888480,U10142,['MA_817506']
INC_173931,Limpieza requerida,2024-08-01,Cerrada,4988057,U10323,
INC_929996,Fallo técnico,2024-07-24,Abierta,8928560,U10136,['MA_555985']
INC_247173,Limpieza requerida,,Abierta,35106,U10049,
INC_170078,Daño mayor,2024-05-23,Abierta,20179,U10296,"['MA_564560', 'MA_774307', 'MA_929907', 'MA_506560', 'MA_511336', 'MA_243075', 'MA_566312', 'MA_352706']"
INC_638090,Daño mayor,04/27/2024,Abierta,24762,U10428,
INC_182062,,2024-08-30,En progreso,20809,U10264,
INC_232271,Daño menor,2024-08-13,Abierta,34883,U10175,
INC_779480,Daño mayor,2024-07-07,,19877,U10035,
INC_142007,Daño menor,16-01-2024,Abierta,20383,U10038,
INC_778821,Limpieza requerida,2024-04-03,En progreso,9192982,U10411,
INC_648963,Daño mayor,2024-07-17,Cerrada,8910882,U10174,
INC_438142,Limpieza requerida,2024-10-08,En progreso,25030,U10286,
INC_67206,Limpieza requerida,2024-10-01,Abierta,9182944,U10190,['MA_335863']
INC_495982,Fallo técnico,2024.07.24,Cerrada,33231,U10445,['MA_717856']
INC_974670,,2024-07-23,En progreso,58041,U10059,
INC_575671,Daño menor,2024-09-07,,60141,U10135,
INC_222422,,,Cerrada,25747,U10385,['MA_495008']
INC_784062,Limpieza requerida,2024-09-21,,22322,U10116,
INC_346020,Fallo técnico,2023-12-08,Cerrada,59013,U10334,
INC_962575,Daño menor,03/09/2024,En progreso,5182770,U10123,
INC_736912,Daño menor,2024-03-09,Cerrada,9494920,U10449,
INC_872620,Daño menor,17-12-2023,Cerrada,21255,U10206,['MA_727160']
INC_471212,,2024-09-23,En progreso,9492976,U10027,
INC_291919,Fallo técnico,09-10-2024,Abierta,58407,U10224,
INC_735294,Daño mayor,2024-06-16,En progreso,33541,U10292,
INC_665224,Daño mayor,2024-09-22,En progreso,3567984,U10179,
INC_215781,Daño mayor,2024-05-04,Abierta,5658287,U10482,
INC_719111,Daño menor,2023-12-26,Abierta,4704505,U10195,
INC_688763,Fallo técnico,2024-05-25,En progreso,3845309,U10091,
INC_618980,Daño menor,2024-06-06,Cerrada,22017,U10409,['MA_747495']
INC_976554,Fallo técnico,2024-03-12,Cerrada,32852,U10190,
INC_645155,Daño menor,,Cerrada,22284,U10388,
INC_787024,Daño menor,2023-12-17,En progreso,7886344,U10328,
INC_319726,Daño menor,2024-08-19,En progreso,52883,U10294,['MA_40439']
INC_162886,Daño menor,2024-01-27,En progreso,34088,U10208,
INC_665163,Daño menor,2023-10-14,En progreso,25096,U10136,
INC_886642,Limpieza requerida,2024-09-02,Cerrada,9248087,U10029,
INC_634905,Daño mayor,2024-08-10,Cerrada,33628,U10420,
INC_719342,Daño mayor,2024-08-23,Abierta,8803537,U10286,
INC_212465,Dañoo menor,2024-06-02,Abierta,9247555,U10094,
INC_692800,Limpieza requerida,2024-02-13,Abierta,21944,U10375,
INC_913948,Daño menor,,En progreso,24868,U10416,
INC_702331,Limpieza requerida,,En progreso,20953,U10030,
INC_472965,Fallo técnico,04/30/2024,En progreso,7928027,U10268,
INC_168491,Daño mayor,2023-12-31,Abierta,3569008,U10497,
INC_298818,,2024-04-11,,5492273,U10325,
INC_166724,Limpieza requerida,2024.05.08,Abierta,3531076,U10018,
INC_596565,Daño mayor,2024-04-21,Cerrada,59538,U10451,"['MA_335191', 'MA_774356', 'MA_760845', 'MA_212510', 'MA_213771', 'MA_576327', 'MA_47329', 'MA_946928', 'MA_534109', 'MA_22719', 'MA_200518', 'MA_654092']"
INC_169586,Daño mayor,2024-01-13,En progreso,58946,U10043,
INC_447944,Daño mayor,,En progreso,25088,U10104,
INC_684792,Fallo técnico,,Abierta,21628,U10231,"['MA_243144', 'MA_87041', 'MA_448614']"
INC_681216,Daño mayor,2024-08-01,Abierta,21575,U10126,
INC_890748,Fallo técnico,04/13/2024,En progreso,3580681,U10424,
INC_10771,Fallo técnico,2024-08-20,Abierta,58090,U10089,
INC_737604,Daño menor,,Abierta,33478,U10176,
INC_508438,Daño mayor,2024-04-05,Abierta,7182482,U10160,
INC_571146,Limpieza requerida,2024-02-27,Cerrada,5173558,U10016,
INC_529484,Daño mayor,2024-07-09,Abierta,7928036,U10444,
INC_692554,Fallo técnico,2024-08-15,En progreso,9291566,U10038,
INC_231513,Daño menor,2024-10-03,Cerrada,21805,U10382,
INC_555681,Daño mayor,2024-09-19,Abierta,7928376,U10371,
INC_67148,Daño menor,2023-12-18,Abierta,9186010,U10133,['MA_592554']
INC_598968,,01-01-2024,Cerrada,9052200,U10064,
INC_248016,Daño menor,2024-02-11,Cerrada,4986475,U10048,
INC_663671,Fallo tecncio,2024-03-17,,7896517,U10338,
INC_910600,Daño menor,2024-09-24,Cerrada,6761381,U10141,
INC_855438,Limpieza requerida,2024-10-05,Abierta,21991,U10173,
